B02,B03,B04,B08,class
3460,5112,3500,1009,water
3028,4607,4915,2693,water
3119,5072,3526,1016,water
3198,4483,2005,741,water
3506,4404,4502,2097,water
3578,3919,3382,1416,water
2982,4338,2982,839,water
511,1619,596,315,water
3434,4312,4653,4024,water
3513,5020,4968,1337,water
4836,6173,3552,891,water
3093,4417,1743,603,water
4732,5885,3932,944,water
2995,4220,1638,629,water
3368,5118,3270,944,water
4561,4850,4719,3709,water
5426,6331,3945,937,water
4928,6363,3408,859,water
3794,5361,4535,2346,water
5466,6934,4168,1016,water
5380,6567,3703,537,water
3329,5158,2405,590,water
3047,4994,2667,727,water
4928,6042,3801,944,water
4227,5557,4312,1265,water
3716,5276,3526,1022,water
3133,5099,2379,780,water
5230,6685,3473,852,water
3985,5544,3906,1160,water
3224,4430,1730,564,water
3644,5387,3460,826,water
3185,4437,1743,629,water
2916,4705,3775,1645,water
6003,7550,4220,714,water
3886,5492,3801,1016,water
3028,5125,2340,727,water
3060,4325,1691,695,water
2870,4391,2661,721,water
282,1416,655,950,water
3237,5046,2392,714,water
4070,5682,3978,1114,water
1114,2294,1153,780,water
4188,4909,5335,5151,water
5262,6586,3395,839,water
3932,4653,4607,1986,water
3133,4856,2471,832,water
170,1389,642,3205,water
3618,4443,4745,3578,water
2929,4116,1697,564,water
2091,3657,2759,1678,water
5439,6750,3604,773,water
839,1756,721,92,water
3473,5099,2969,800,water
3159,5112,2392,708,water
3342,5374,4168,1868,water
3028,5000,2346,655,water
3211,4660,4194,1475,water
5380,6776,3696,727,water
4994,6436,4614,2051,water
3912,5361,5099,1992,water
4751,5413,3598,996,water
4155,5793,4181,976,water
3231,5020,2379,695,water
3434,4968,3034,773,water
3932,5820,4234,1049,water
2949,4692,3513,1252,water
3126,5079,2254,668,water
1973,3513,2595,1933,water
3526,5099,3172,891,water
3893,4352,3434,1343,water
3119,5099,2333,727,water
5590,7274,3775,596,water
2117,4037,2844,6907,water
2988,4168,2884,1108,water
2674,3165,2713,1140,water
6003,7523,4496,885,water
2615,4483,2648,767,water
5151,6344,5859,1901,water
3126,4234,1756,662,water
852,1992,1003,839,water
4443,5321,4063,1075,water
4968,6200,5728,2117,water
2471,3749,2359,1573,water
4050,4876,4561,1855,water
5190,5996,3434,852,water
4306,5387,5479,2720,water
4502,5177,4391,1691,water
3264,4660,2209,760,water
4168,5164,1835,413,water
5426,6999,3893,695,water
3447,5033,3198,852,water
5636,6816,3696,832,water
4050,5112,1848,374,water
5453,6920,3696,806,water
5020,6678,3185,734,water
5289,6737,3526,577,water
3683,4050,3447,1619,water
3067,4312,1756,564,water
4299,5426,3932,1547,water
3126,5125,2385,583,water
387,1357,511,288,water
3853,5380,3722,891,water
3113,5066,2418,793,water
2870,4522,3454,1160,water
5190,6763,3716,806,water
4050,5348,1901,439,water
3565,4404,4719,3899,water
4050,5570,3867,1252,water
3939,5348,1848,426,water
3650,4784,4968,2418,water
3054,5118,2385,642,water
3021,4836,2910,983,water
3755,5079,1737,380,water
4148,4574,4129,1946,water
4286,5826,2739,570,water
3749,5190,3421,1121,water
5000,6403,3604,859,water
5570,6920,3703,839,water
3722,4771,3408,983,water
3008,4266,1684,629,water
2641,4168,2995,1566,water
1029,1992,996,550,water
6947,8310,6894,2988,water
5289,6540,3867,721,water
4083,5806,4181,1140,water
2988,4050,1691,616,water
3047,4194,1665,616,water
4574,6042,3447,668,water
642,1848,990,800,water
2975,4587,4306,1815,water
4214,5144,2051,511,water
6062,7589,3985,609,water
3500,5282,3388,826,water
5459,6907,3729,878,water
2752,3631,3152,1376,water
3152,4319,1809,577,water
4017,5387,4476,1717,water
3460,5007,3054,852,water
4155,4548,3388,1042,water
3703,4627,3604,1212,water
2779,3316,2700,970,water
3808,5099,1710,387,water
4076,5243,1959,419,water
125,1193,459,3329,water
2982,4732,2805,695,water
4653,6154,3152,603,water
3683,5190,3211,839,water
3093,4194,1730,636,water
839,1802,767,164,water
433,1317,433,275,water
2615,4312,3565,1593,water
7274,8297,8467,8821,water
3604,5282,3231,917,water
4011,4587,3552,1252,water
4954,6252,4102,1062,water
5276,6750,3749,675,water
288,1979,917,1678,water
3906,5426,4240,1514,water
367,1547,688,1094,water
3565,5112,3591,1278,water
773,2346,1265,1704,water
3080,4699,3618,1212,water
5505,6947,3788,727,water
3604,5236,3159,963,water
3696,4889,2949,845,water
2988,5066,2372,636,water
3998,5439,3788,1035,water
1730,3165,1966,1186,water
6691,8087,4751,773,water
5230,6226,6934,4502,water
4797,6160,3585,668,water
5007,6488,3408,878,water
4548,5649,4535,1665,water
3604,5072,3329,865,water
557,1481,623,262,water
4122,5269,1809,387,water
5269,6763,4194,885,water
3978,6095,2975,269,water
3618,5184,3401,878,water
4076,5767,3939,1330,water
3080,4338,3257,891,water
334,1802,924,3388,water
5806,6685,4116,944,water
2772,4450,4063,2222,water
2654,2982,2680,1566,water
5164,6219,6737,2857,water
5839,6789,4974,1966,water
3395,4732,2562,695,water
3506,4738,2392,832,water
5505,6200,7327,7025,water
3834,5321,1861,419,water
3224,4476,2562,819,water
5472,6881,3821,852,water
3945,5033,1822,400,water
2851,4496,3552,1108,water
3002,4240,1625,629,water
629,1540,570,223,water
5656,6973,3886,904,water
3015,4627,2517,629,water
3473,5020,3198,813,water
3074,4987,2471,636,water
3152,4220,1783,629,water
3119,3670,3362,1507,water
3270,5086,2503,839,water
3152,4371,4515,2838,water
3323,4660,2045,714,water
3945,5230,3172,1212,water
2680,4227,2766,590,water
2667,4456,3074,904,water
5321,6580,4266,931,water
3644,4312,3932,1710,water
3486,4889,2949,754,water
7170,8257,5570,1160,water
3493,4941,2857,714,water
3985,5079,1632,347,water
3060,4909,2857,813,water
3441,5027,3303,931,water
4666,5518,2477,505,water
2988,4306,1697,623,water
5426,7012,6724,2359,water
3205,4443,2045,741,water
4810,6055,3624,786,water
4660,5820,2916,544,water
3165,4417,1769,577,water
275,2045,898,1933,water
3323,3985,3473,1180,water
2635,4443,3146,957,water
3172,4483,3290,1088,water
5125,6383,4011,937,water
3015,4404,3395,931,water
2936,4076,1887,747,water
1691,3454,2333,1488,water
3867,4974,3591,1009,water
5820,6436,7432,8113,water
3060,4234,2877,596,water
3847,5203,1894,406,water
3002,5020,2274,655,water
380,1402,433,288,water
3709,5164,3460,970,water
3152,4234,1606,603,water
5230,6055,3454,872,water
5158,6508,3735,885,water
2523,2870,2438,1167,water
2464,3041,2641,1442,water
3277,4496,4142,1665,water
3277,4417,1953,655,water
1914,3231,1927,944,water
2700,4404,3906,1475,water
5308,6737,3624,583,water
5669,6973,3853,865,water
2962,3971,3382,1337,water
3493,5033,3205,806,water
4823,5603,3801,931,water
4614,5944,3408,754,water
3500,5295,3434,996,water
564,1573,629,406,water
2045,3310,2569,1743,water
3677,5158,3631,1376,water
4175,5171,1966,485,water
3041,4627,4496,1842,water
3087,5020,2399,675,water
3532,4771,2136,655,water
498,1370,557,400,water
5308,6763,3650,917,water
5367,6711,3893,996,water
2831,4509,3670,1638,water
3119,4365,1651,596,water
3198,4509,1992,767,water
2582,4509,2884,839,water
2569,3316,2385,885,water
5348,6632,3539,852,water
3008,4181,1651,629,water
3192,5112,2503,773,water
3532,4614,3427,1291,water
5203,6462,3893,859,water
3211,5040,3945,1468,water
3598,4437,4220,1855,water
5898,7366,3722,564,water
4535,5335,6029,4011,water
3146,4207,1743,668,water
4430,5937,2851,374,water
623,1632,767,367,water
3382,4640,2628,734,water
4758,6436,3185,596,water
4030,5374,2569,524,water
3677,5099,3106,806,water
4928,6396,3447,839,water
3106,4909,3565,1049,water
5996,6829,3880,767,water
5210,6501,3762,859,water
5911,7602,4234,747,water
4430,5636,2333,478,water
5734,7183,4089,754,water
177,1271,564,754,water
4640,5911,4954,1743,water
3932,5112,1802,413,water
5983,7523,3906,609,water
4981,6200,6554,3021,water
3532,5164,3336,976,water
2825,4699,3631,1127,water
3218,4574,2484,872,water
2923,3939,3283,1547,water
4738,5846,3971,773,water
5518,6187,6704,7091,water
3794,5295,3618,1298,water
3421,4882,2982,760,water
3119,4417,1861,675,water
6586,7930,4338,695,water
3473,5282,3283,1016,water
3080,4247,1809,596,water
4293,4981,3231,963,water
433,1743,996,2359,water
413,1271,439,360,water
6291,7694,4915,976,water
4640,5898,4686,1704,water
3775,5164,3604,1284,water
3395,5118,3224,878,water
3172,4981,2346,714,water
4719,6265,3080,688,water
3139,5151,2438,826,water
5099,6304,3277,826,water
2975,4981,2392,688,water
5072,6606,3460,754,water
7379,8284,5859,1448,water
3427,4666,3500,845,water
5086,6632,3192,714,water
5374,6947,3441,721,water
2857,4836,2300,682,water
301,1291,550,550,water
5295,6658,3559,845,water
4974,6239,3814,682,water
2995,4004,3565,1953,water
4155,5964,4732,1894,water
3670,4561,4391,3441,water
2936,3939,1756,616,water
4378,5518,3113,760,water
3657,5007,1547,367,water
7235,8166,6134,1671,water
2811,4758,3618,1140,water
3106,5112,2412,714,water
5112,6737,3460,564,water
3709,4968,1612,347,water
4279,5787,4614,1717,water
917,2018,970,747,water
3808,5282,3578,1167,water
3080,5138,2385,727,water
505,1553,623,282,water
4614,5669,4496,1553,water
3500,4719,2163,642,water
4227,5400,3316,872,water
3722,5059,2687,845,water
4836,5885,2713,406,water
4784,6167,3205,695,water
3015,4293,1776,688,water
5112,6350,3808,990,water
524,1442,564,223,water
3296,4535,1959,727,water
4024,4646,3467,1239,water
5348,6619,3670,826,water
845,1724,773,249,water
3434,4234,3434,1193,water
3559,4810,2268,780,water
603,1429,708,727,water
4732,5688,3735,859,water
5144,6128,6855,7012,water
3054,5112,2340,800,water
3231,4338,2818,793,water
3395,5040,3283,859,water
5662,6488,3421,780,water
3598,5184,3106,800,water
590,1651,741,505,water
5020,6514,3329,734,water
1940,3283,2045,1324,water
3237,4319,2687,839,water
3591,5236,3368,819,water
4836,6016,3618,937,water
4168,5190,1940,478,water
5479,7012,3853,917,water
3781,4981,1632,347,water
3093,4994,4063,1658,water
4352,5361,6173,4116,water
2910,4705,3978,1671,water
3172,4515,1901,734,water
4948,5951,2818,531,water
4044,5223,1901,452,water
3408,4836,2779,701,water
5453,6960,3781,754,water
3093,4994,2372,636,water
3355,4070,3709,1514,water
5079,6436,3454,760,water
6776,7654,7943,8349,water
2766,4705,3788,1612,water
5348,6508,3919,911,water
3119,4306,1796,577,water
2779,4561,3788,1317,water
1481,2844,1704,1193,water
3093,5020,2412,891,water
210,1291,433,439,water
374,1258,629,727,water
5439,6619,7799,8402,water
1835,3165,1750,655,water
3277,4227,3998,2346,water
5616,7052,3729,655,water
3591,5217,3165,839,water
2825,4535,2543,662,water
4011,5020,1717,315,water
3604,5230,3604,963,water
4148,5000,5151,2635,water
5413,7183,3834,655,water
3677,5348,3644,1068,water
5335,6776,3480,682,water
4732,6291,3670,655,water
3395,4476,2530,904,water
583,1606,603,275,water
3054,5138,2412,675,water
4587,6029,5066,1828,water
6121,7445,4358,865,water
3441,5164,3467,865,water
3146,4430,1769,682,water
3296,4352,2228,800,water
4338,5557,3932,1416,water
5439,6763,3853,904,water
5348,6763,3690,839,water
3801,5315,4299,1461,water
5878,6685,3958,780,water
3893,4863,3224,891,water
3808,5276,3434,1193,water
2608,4076,2569,859,water
4542,5911,4653,1534,water
5230,6639,3880,786,water
3087,4207,1730,623,water
3382,5086,3264,852,water
301,1363,550,727,water
531,1586,668,446,water
5203,6501,3624,937,water
4535,4981,5734,5551,water
3395,4574,2268,767,water
2510,3087,2346,983,water
269,1396,511,898,water
4011,5557,3971,1035,water
92,1226,642,3047,water
3421,4836,3539,1422,water
5086,6475,3565,780,water
3139,5059,2399,826,water
3041,4299,1691,623,water
3709,4928,4502,1258,water
6187,7707,4352,727,water
5354,6868,4135,845,water
6567,7654,4895,1094,water
3709,5099,3513,1160,water
5269,6521,3683,859,water
4424,5439,3677,950,water
5413,6599,3585,859,water
105,1232,603,4476,water
1343,2772,1809,1566,water
3133,4443,1802,813,water
3290,4535,1946,767,water
3604,4902,2444,806,water
3421,5151,3211,865,water
6816,8244,9621,10748,water
3500,5131,3408,885,water
537,1494,727,531,water
1337,2766,1881,2425,water
5184,6304,3500,944,water
1776,3152,1815,852,water
3113,4384,3690,1140,water
3565,5190,3303,917,water
3074,5210,2412,695,water
5964,7641,4050,596,water
4102,5203,4391,1848,water
4358,5688,2143,511,water
5682,6658,7694,8074,water
3945,5616,3781,950,water
3146,4279,1658,616,water
4194,5269,5826,3703,water
2988,4234,1691,623,water
5833,7038,4168,950,water
4574,5616,4358,1586,water
3722,5099,3329,1501,water
3998,5308,1927,400,water
3060,4220,1684,688,water
3427,4948,3277,957,water
170,1186,603,3958,water
3198,5053,2281,662,water
3591,4968,2654,957,water
4443,6377,3355,1088,water
3395,4810,2359,695,water
5702,6986,3801,937,water
3251,4312,1874,845,water
3047,5059,2340,695,water
767,2254,1245,2143,water
5479,6200,7196,7274,water
970,2025,1022,642,water
3473,4542,3545,937,water
3382,4542,2326,865,water
3513,5046,3323,904,water
3349,4561,2025,734,water
2549,4535,3572,1651,water
3644,5420,3677,983,water
1081,2438,1455,1527,water
3945,5407,2608,380,water
5348,6776,3716,819,water
5525,6999,3867,760,water
4850,5800,3827,937,water
3604,5335,3650,990,water
3447,4954,2589,734,water
3054,4620,3192,859,water
3414,4037,3906,2831,water
3047,4338,2785,695,water
4011,5072,1743,347,water
6678,7314,5007,1121,water
3192,4601,1822,734,water
229,1442,577,3100,water
629,1579,682,295,water
4705,5833,2595,721,water
3958,5164,3060,813,water
6147,7641,4378,944,water
4823,5708,3945,898,water
4030,4496,4627,4247,water
3395,4679,2169,741,water
4653,6154,4823,1737,water
4994,6311,3768,937,water
3192,5138,2399,675,water
5335,6678,3683,819,water
4201,5820,4050,1140,water
3539,4994,2490,793,water
3683,5066,3159,976,water
3722,5348,3572,1049,water
2726,3329,2752,1003,water
5446,6789,3618,826,water
5702,7156,3749,734,water
5007,6350,6069,2025,water
3906,5715,3794,1101,water
3644,5151,3467,872,water
4699,5761,3722,1035,water
6488,7340,4496,1239,water
3060,5046,2385,721,water
4050,5728,4089,904,water
4293,5210,2032,406,water
5387,6737,3742,839,water
3735,5597,4456,1763,water
5321,5964,7117,7523,water
3919,5413,3683,1062,water
4122,5236,1914,465,water
4260,5531,4024,1442,water
2923,4719,3460,1016,water
3205,4352,1763,616,water
5728,7130,4286,806,water
5439,6763,3539,832,water
4889,6029,3513,813,water
3041,5046,2444,668,water
3080,5099,2359,642,water
4450,5931,2969,583,water
5839,7432,4024,695,water
4928,6108,4293,1022,water
2667,4587,3670,1684,water
3690,5040,3329,904,water
216,1311,446,406,water
1881,3421,1861,786,water
2831,4371,2680,983,water
6920,7550,5623,1370,water
4293,5544,4116,1416,water
4273,5086,5859,5177,water
4850,5780,3015,524,water
3067,4856,4044,1796,water
5046,6062,3414,721,water
4024,5020,1763,354,water
4325,5833,4220,983,water
5354,6403,4299,1337,water
446,1540,747,931,water
347,1507,708,2995,water
3454,5112,3296,859,water
3015,3526,2943,917,water
3198,5066,2346,668,water
3329,4627,2549,904,water
3578,5072,3362,924,water
5335,7065,3604,609,water
3644,5099,3644,1304,water
5256,6422,3657,911,water
5217,6619,3480,839,water
3631,4987,1599,328,water
3133,4312,1638,577,water
3119,4247,1717,590,water
3591,5190,3185,891,water
4207,5590,4030,1455,water
4102,4587,3506,1062,water
3559,5282,3565,1009,water
4738,5911,2399,400,water
5603,6934,3749,859,water
3133,4863,3251,806,water
216,1265,727,4679,water
3237,4627,3349,1009,water
2988,4574,4646,2385,water
5472,6763,3722,970,water
3093,4299,4941,3480,water
4168,5492,3631,1134,water
4076,5426,2077,406,water
341,1402,655,957,water
537,1645,931,1278,water
3565,5243,3388,819,water
5551,6829,3473,747,water
4994,6055,3604,780,water
5151,6455,3631,1016,water
5236,6619,7065,3486,water
4050,5223,1959,387,water
7917,8533,9293,9568,water
4954,5774,4070,983,water
2661,3329,2654,983,water
485,1658,793,570,water
4063,5118,5839,6088,water
5308,6409,3821,944,water
3303,4247,2969,924,water
2995,4247,1756,629,water
4640,5715,3683,1016,water
5453,7038,3683,682,water
4797,5911,3926,996,water
3985,5131,1802,400,water
315,1769,904,2032,water
3021,5144,2399,714,water
3375,4050,3991,1828,water
3657,5086,3945,1199,water
4365,5492,2150,452,water
3074,4325,1730,629,water
4076,6252,3224,256,water
4037,5236,1842,446,water
3067,5099,2543,734,water
3126,4299,1710,616,water
5269,6173,7641,7602,water
5079,6147,6894,4365,water
3185,4273,1783,616,water
4784,5702,3637,813,water
4181,5590,3323,727,water
3303,4456,4194,1475,water
3519,5079,3290,865,water
4155,4922,2182,531,water
3067,4286,1638,609,water
6042,6986,3939,865,water
3709,4994,1684,380,water
4469,5872,6036,2294,water
5387,6632,4168,1127,water
5413,6671,3814,990,water
3565,5020,3677,970,water
2877,4574,3447,1219,water
5453,6671,3827,924,water
3192,4515,2923,832,water
570,1481,570,275,water
2988,4954,2425,590,water
3080,4352,3460,1022,water
4155,5951,4325,983,water
3985,5623,3775,1035,water
5492,6803,3880,924,water
4234,4941,3670,1330,water
5348,6789,3722,898,water
3447,5223,3486,924,water
3211,5164,2399,695,water
6881,7287,6455,2313,water
2995,4745,3827,1448,water
66,1219,537,3342,water
2929,4142,1671,583,water
5728,7025,4076,891,water
3919,5747,3867,976,water
2864,4509,2556,917,water
3677,5099,3264,957,water
5413,6606,3735,675,water
3775,5033,1743,387,water
3421,5531,4391,1625,water
3119,4352,1645,688,water
5308,6750,3978,800,water
5171,6422,3696,878,water
3113,4352,1802,675,water
2713,4266,2438,826,water
2680,3932,2241,518,water
4037,6082,2949,242,water
3486,4207,4247,2739,water
4089,5531,3998,996,water
3054,5099,2464,741,water
3342,4817,2254,747,water
295,1239,544,583,water
819,1697,865,380,water
3565,5072,3303,865,water
3873,5059,1717,360,water
4784,6036,5020,1638,water
3677,4836,2372,793,water
3021,4627,3277,1737,water
4719,5951,5033,1612,water
2975,4011,4102,6291,water
3192,4614,4836,3041,water
5590,7170,4384,891,water
5453,6671,3762,865,water
1370,2359,1363,1009,water
4895,6042,3722,904,water
662,1756,662,452,water
2687,3408,3185,2084,water
3834,5426,3749,1239,water
3172,5112,4207,1566,water
950,2353,1534,1933,water
3565,4981,2379,708,water
5453,6704,4181,891,water
5033,6350,3899,786,water
4129,5479,5479,2241,water
4102,4627,3500,1186,water
3552,5190,3264,832,water
3473,5230,3395,878,water
5059,6010,5413,1979,water
3473,5099,3296,976,water
2916,4509,2923,760,water
4430,5767,4338,1468,water
2975,4247,1651,590,water
2700,3218,2884,1461,water
5203,6658,3591,819,water
3106,5046,2412,649,water
4148,5610,3906,1042,water
3074,4352,1638,609,water
3722,5715,3867,1062,water
1180,2313,1199,721,water
3493,5033,3237,878,water
3486,4247,3329,1160,water
4836,6147,6540,3355,water
3762,5374,3696,904,water
3460,5059,2392,695,water
3296,3742,3500,1560,water
3749,5184,3591,1252,water
4365,5872,4771,2844,water
3408,4705,3952,1540,water
5623,6134,4535,1481,water
3919,5099,2005,544,water
2759,3382,2923,2150,water
4987,5951,4660,1160,water
3663,3827,4037,3945,water
5531,6816,3775,852,water
2785,4535,2595,813,water
3631,4935,4076,1088,water
3657,5177,3513,1035,water
3074,5086,2405,786,water
2674,4496,2549,819,water
3644,4732,3749,2032,water
3113,4234,1737,583,water
3087,4954,2739,662,water
13,1062,550,3421,water
2687,4469,2556,813,water
3500,5151,3493,911,water
4378,5623,4568,1651,water
3624,5269,3460,917,water
5230,6514,3500,845,water
3912,5361,3735,990,water
4902,6121,5210,1704,water
4653,5951,5131,1861,water
3788,5669,4653,1881,water
4614,5623,3539,852,water
3060,4312,1756,616,water
3133,4240,1802,577,water
2713,2975,2805,2195,water
5492,6881,3716,845,water
4102,4692,3591,1206,water
5662,7523,6029,2451,water
5046,6003,3565,845,water
2916,3985,1514,616,water
550,1579,754,865,water
3657,5203,3585,976,water
3683,5131,3460,1370,water
3237,4443,1973,675,water
2969,4168,1743,642,water
3178,4797,4063,1022,water
3106,5007,2359,668,water
668,1645,727,550,water
3552,5151,3211,806,water
4083,5151,1861,334,water
3867,5256,2484,400,water
3172,4496,3421,1776,water
5400,7130,3598,734,water
1658,3028,2346,2064,water
3998,5335,1927,419,water
2851,4437,1763,603,water
5125,6344,3395,839,water
3310,5374,4011,904,water
3087,4299,1717,616,water
3237,5020,2412,695,water
3801,5086,4719,1625,water
5505,6540,7379,7759,water
4076,5623,2720,557,water
5387,6763,3631,708,water
5072,6252,3539,865,water
3159,4352,2517,786,water
4155,5518,4673,1783,water
4548,5603,2248,629,water
3316,4535,2012,636,water
5544,7038,3893,682,water
3526,5020,3696,1284,water
5046,6213,3932,950,water
3093,5086,2320,649,water
111,1697,885,1691,water
3178,5092,2438,714,water
3840,5072,1573,354,water
3060,4784,4037,1678,water
3106,4352,3749,1245,water
262,1324,583,859,water
3506,4515,4319,1527,water
5321,6842,3677,839,water
4791,5970,5793,2313,water
3486,5321,3486,1049,water
5918,7510,3801,577,water
4509,5937,2916,603,water
334,1389,550,1003,water
3231,4456,1809,629,water
5328,6612,3788,845,water
3146,4299,1769,596,water
3749,5289,3578,937,water
3722,5269,2582,596,water
3349,4260,4273,2648,water
5151,6724,3486,767,water
5295,6586,3775,937,water
3827,5584,4338,1599,water
3021,4994,2510,603,water
3486,5099,3336,976,water
5269,6501,3467,819,water
3853,5649,3814,1108,water
3244,4732,3709,1022,water
3958,5584,4863,1671,water
3060,4338,1743,629,water
5256,6291,3172,616,water
2759,4666,2379,668,water
3159,5131,2372,714,water
3677,5072,2975,1016,water
3303,4548,2032,668,water
4836,6259,3028,767,water
5348,6960,5754,1750,water
3618,4876,2320,708,water
7156,7628,6462,2163,water
295,1337,518,380,water
3762,5007,1665,360,water
3827,5144,1776,400,water
5833,7340,3939,754,water
3735,5177,3349,970,water
4882,5951,4011,1022,water
3598,5099,3290,786,water
3192,4234,1691,688,water
269,1579,747,2923,water
5138,6626,3618,754,water
5361,6829,3814,931,water
557,1678,872,609,water
6422,7851,4463,701,water
4902,6265,3709,944,water
5243,6554,3093,1101,water
4830,6095,3716,675,water
4863,6331,3277,577,water
3047,4443,1750,668,water
5086,6318,3906,852,water
3565,5164,3270,852,water
229,1461,701,2962,water
3054,5059,2326,609,water
3683,5302,3598,1062,water
4968,6252,3827,970,water
596,1658,741,695,water
3172,4469,1783,629,water
3532,4968,2385,708,water
5597,6920,4083,917,water
5649,6842,6219,3421,water
5177,6370,4587,976,water
3447,4968,2962,741,water
7917,8520,6711,1848,water
3808,5000,4260,1212,water
5171,6409,4502,931,water
2726,4463,2346,786,water
4850,5937,3768,865,water
3735,5059,1743,374,water
5643,6986,4070,1003,water
7353,8021,6298,1809,water
3041,4876,3598,1232,water
262,1258,550,747,water
4483,5348,3368,950,water
164,1114,564,2687,water
5151,6239,3644,878,water
3939,5584,4771,1599,water
5531,6789,3840,1016,water
3532,4823,2333,813,water
5905,7550,4234,721,water
3604,5092,3368,813,water
4089,5656,3906,1167,water
3146,4404,1809,609,water
3775,5164,1730,400,water
3152,4430,2621,734,water
5053,6685,4089,878,water
5282,6619,3526,767,water
3041,4483,4391,2346,water
3473,5203,3329,819,water
5649,6920,4142,852,water
3139,5059,2458,800,water
3749,5099,3290,963,water
5525,6855,4116,793,water
5466,7143,3683,590,water
3074,4312,1737,695,water
2831,4483,2582,682,water
806,1750,708,144,water
3467,4705,2268,714,water
3047,5151,2412,682,water
3447,4666,2064,721,water
3231,5040,2385,767,water
5702,7261,3762,531,water
3146,5059,2372,688,water
3827,5203,1678,406,water
5171,6554,4070,1101,water
3106,4325,1710,623,water
3722,5374,3460,872,water
4810,6003,4673,1638,water
7038,8284,6029,1534,water
3355,4679,2097,813,water
3237,5138,2635,826,water
3559,5151,3395,852,water
3506,4954,2995,800,water
3165,5079,2346,609,water
1730,3211,1809,747,water
4260,5623,4293,1448,water
3506,5184,3447,904,water
3486,5243,3368,826,water
3165,5112,2451,819,water
4050,5079,2176,544,water
3945,5138,3047,990,water
5190,6390,3735,911,water
4155,5099,1796,406,water
5590,7065,3906,832,water
4751,5308,6082,6219,water
3467,4679,2582,898,water
3500,5190,3106,806,water
2988,4247,1881,655,water
4745,6114,3355,701,water
3552,4915,2916,741,water
5603,7222,4430,917,water
4915,6318,3323,505,water
3401,4535,3683,3565,water
2399,2785,2333,1088,water
3080,5027,2425,786,water
3467,5020,3192,859,water
3093,4404,1763,623,water
5479,6894,3886,636,water
2949,4004,1874,623,water
5243,6599,3755,655,water
3388,4954,3251,904,water
2936,4030,1658,603,water
4823,6396,5230,1088,water
5007,5990,2713,511,water
3224,5151,2392,813,water
4089,5171,1809,374,water
3133,4325,1717,655,water
1756,2962,1835,859,water
4247,4705,4011,1789,water
4024,4994,1678,360,water
3395,4836,2726,793,water
4928,5793,4168,1042,water
741,2163,1258,1645,water
3447,5072,3159,937,water
3395,4758,3696,2071,water
4948,6252,6069,2268,water
5453,6934,3775,721,water
4941,6291,3729,970,water
5787,6658,3912,865,water
3054,4227,1704,616,water
5256,6540,3742,819,water
2713,4391,2739,904,water
4129,5059,1946,498,water
3545,4902,2451,983,water
3749,4155,3283,1173,water
4823,6003,3788,944,water
3303,4260,3814,1429,water
3965,5079,1835,413,water
4863,5964,3486,819,water
5557,7091,3611,623,water
3218,4601,2077,708,water
6055,7615,4168,636,water
5924,7143,4496,1127,water
4247,5413,3644,1324,water
5898,7392,3722,590,water
2195,3670,2464,1337,water
3119,4299,1599,590,water
5046,6383,2897,550,water
170,1252,472,609,water
3552,5151,3355,904,water
3198,4515,3408,1035,water
4732,4915,5531,5728,water
5715,7052,3926,773,water
3814,5138,3021,1186,water
4528,5695,4299,1402,water
5518,6920,3840,793,water
2648,4679,3932,2136,water
3663,5125,3631,1324,water
3447,5079,3368,852,water
3329,4555,3133,760,water
5518,7130,3735,577,water
3506,5217,3559,924,water
4424,6055,5000,1966,water
3106,4371,1822,550,water
387,1874,839,1606,water
4411,5302,3604,1016,water
3093,4332,1724,688,water
616,1743,885,760,water
1593,2988,1514,760,water
3683,5112,3447,1271,water
4057,4620,3290,1062,water
701,1599,537,262,water
3683,5230,3336,832,water
550,2005,1062,1632,water
3454,4843,2451,675,water
3486,5164,3185,917,water
4352,5453,4338,1743,water
4561,5833,3486,872,water
2654,3932,3054,2307,water
2713,4522,3198,937,water
2798,4378,2615,924,water
4430,5000,4483,2268,water
5092,6095,6920,3880,water
5131,6462,3696,760,water
3454,4981,2988,754,water
3532,4974,3290,904,water
3257,4981,4063,2110,water
4102,5059,1809,406,water
708,1638,741,524,water
347,1992,911,2425,water
4207,5387,2195,531,water
5256,6560,3821,682,water
5164,6147,2870,826,water
3722,5007,3526,1088,water
6999,7484,5282,1376,water
4207,5112,2005,544,water
3139,4293,1638,616,water
2943,3853,2693,826,water
5990,6947,3703,1094,water
590,1507,688,701,water
3421,4732,2287,708,water
3002,4050,1625,623,water
5125,6396,3722,826,water
5426,6829,3860,721,water
3119,4981,2300,662,water
6907,7641,5964,1894,water
4011,5361,3618,819,water
3368,4325,2844,3277,water
485,1599,564,197,water
3945,5492,3775,1108,water
3211,5138,2517,944,water
2805,4437,3709,1311,water
544,1874,865,1199,water
3034,4234,1684,609,water
5531,6842,4338,904,water
4404,5905,4234,1488,water
4496,5695,4483,1586,water
5996,7445,4037,623,water
4338,5374,2136,393,water
1894,3198,1894,859,water
2405,3919,2733,1252,water
4450,5656,4574,1547,water
3853,5446,3762,1029,water
39,1140,478,2831,water
3998,5413,2530,387,water
4974,6488,3205,511,water
6331,6763,7668,8061,water
3224,4902,3906,1461,water
1612,2923,1619,898,water
5059,6422,3585,917,water
5374,6658,3591,806,water
3618,5236,3152,957,water
4745,6370,3185,741,water
5636,6704,3349,747,water
5439,6763,3762,944,water
