B02,B03,B04,B08,class
2713,4227,2359,1501,water
2674,4024,2254,1914,water
2097,3382,1651,872,water
2680,4352,2595,1468,water
2123,2936,1573,1317,water
2235,3657,1927,1134,water
2536,3978,2169,1717,water
2648,4194,2359,1776,water
2772,4175,2425,1933,water
2195,3447,1874,1055,water
2202,3591,1887,1219,water
2674,3958,2287,1743,water
2431,3971,2071,1501,water
2150,3427,1717,1049,water
2477,3015,1638,1625,water
2458,3827,2038,1488,water
2222,3342,1874,1094,water
2032,3368,1579,957,water
2864,4273,2517,1828,water
2523,3709,2189,1612,water
2477,3611,1920,1206,water
2366,3211,1651,1094,water
3100,4483,2811,1769,water
2425,3912,2326,1350,water
2261,3388,1874,1311,water
2870,3978,2464,1927,water
3965,5289,2215,1127,water
2326,3618,1946,1383,water
2150,3368,1717,1271,water
2687,3939,2281,1606,water
3264,4823,2870,2215,water
3021,4443,2615,1901,water
2884,3945,2254,1671,water
2451,3709,1992,1553,water
2458,3801,2195,1494,water
2340,3185,1396,1167,water
2831,4102,2458,1979,water
2595,3722,2136,1743,water
3539,4863,2012,1422,water
2733,3742,2058,1638,water
2805,4017,2215,1632,water
2523,3906,2294,1815,water
2766,4102,2628,1553,water
1979,3165,1658,904,water
2202,3368,1756,1291,water
2425,3762,2123,1383,water
2333,3447,1901,1311,water
2530,3735,2117,1566,water
2864,4247,2523,1560,water
2189,3454,1809,1140,water
2405,3735,1973,1239,water
2438,3670,2058,1461,water
2444,3985,1992,1416,water
2117,3224,1835,1180,water
2005,3368,1678,885,water
2150,3434,1802,1258,water
2268,3434,1927,1147,water
2635,4083,2209,1429,water
2425,3604,1992,1579,water
2490,3539,1802,1357,water
2202,3454,1756,1068,water
2136,3486,1881,1127,water
2733,3827,2169,1763,water
2530,3853,2228,1527,water
2326,3526,1959,1448,water
2785,4424,2582,1547,water
2189,3414,1809,1239,water
2268,3454,1874,1245,water
2897,4358,2661,2136,water
2195,3349,1651,996,water
2916,3971,2477,1999,water
2490,3808,2051,1389,water
2713,4181,2464,1933,water
2215,3382,1737,1212,water
2739,3762,2241,1612,water
2654,4063,2235,1475,water
2693,4050,2268,1612,water
2667,3880,2228,1724,water
3598,5033,2104,1337,water
2936,4325,2451,1959,water
2104,3408,1593,931,water
2176,3382,1691,1160,water
2307,3637,1920,1258,water
2307,3565,1868,1291,water
2700,4017,2340,1632,water
2451,3467,1337,1049,water
2543,3853,2163,1553,water
2176,3290,1586,1003,water
2228,3552,1769,1147,water
2831,4076,2477,1887,water
2936,4319,2621,1763,water
2399,3985,2012,1468,water
2582,3762,2189,1370,water
2792,4102,2366,1835,water
2477,3775,2150,1612,water
2890,4181,2595,2025,water
2602,4168,2300,1743,water
2458,3880,2379,1448,water
2543,3867,1959,1357,water
2241,3473,1678,1199,water
2608,3827,2359,1632,water
2589,3775,2051,1284,water
2254,3506,1835,1212,water
2477,3768,2104,1488,water
2556,3749,2143,1638,water
2602,3762,2176,1645,water
2798,4063,2372,2104,water
2988,4207,2490,1678,water
2241,3657,1842,1265,water
2012,3244,1691,1088,water
2359,3552,1763,1147,water
2615,3958,2195,1343,water
2562,3880,2320,1651,water
2320,3486,1822,1252,water
3021,4594,2595,1612,water
3067,4050,1868,1494,water
2549,3768,2281,1311,water
2412,3971,2150,1317,water
2215,3513,1835,1193,water
2818,4194,2576,1992,water
2995,4207,2569,1822,water
2818,4142,2530,1933,water
1140,1697,859,1376,water
2209,3513,1835,1173,water
2425,3919,2294,1520,water
2621,3788,2209,1625,water
3958,5492,2202,1206,water
2595,3709,2110,1730,water
2412,3932,2222,1304,water
2313,3500,1927,1376,water
2261,3467,1861,1134,water
2254,3336,1835,1226,water
2241,3473,1874,1180,water
2189,3368,1619,1134,water
2739,3939,1527,1186,water
2569,3853,1494,1324,water
2412,3513,1887,1442,water
2530,3886,1999,1291,water
2720,4142,2405,1691,water
2497,3853,2202,1579,water
2431,3539,1966,1180,water
2582,3906,2202,1481,water
2569,4004,2235,1730,water
2313,3585,1946,1396,water
2261,2929,1520,1271,water
2431,3860,2195,1606,water
2405,3768,2051,1180,water
3067,4175,2608,2038,water
2077,2543,1409,1160,water
2333,3447,1986,1363,water
2838,4024,1828,1494,water
2294,3486,1848,1265,water
2490,3958,2156,1389,water
2189,3460,1868,1193,water
2438,3519,1874,1383,water
2431,3552,1953,1606,water
2274,3755,1927,1324,water
2458,3775,2176,1291,water
2268,3368,1894,1212,water
2903,4384,2608,1874,water
2884,4037,2425,1901,water
2884,4332,2582,1678,water
2517,3709,2051,1422,water
2392,2995,1658,1416,water
2261,3631,1802,1180,water
2176,3277,1586,885,water
2877,4142,2582,1619,water
2628,3971,2425,1763,water
2818,3834,2228,1822,water
2602,3735,2097,1304,water
2621,4116,2228,1468,water
2458,3624,1992,1219,water
2104,3296,1665,983,water
2772,4234,2438,1855,water
2176,3486,1920,1199,water
2536,3880,2051,1475,water
2556,3657,2097,1606,water
2857,4083,2464,1933,water
1920,2700,1049,773,water
3015,4404,2674,2032,water
2615,3729,1946,1429,water
2720,4050,2392,1507,water
2582,3853,2182,1520,water
2241,3539,1665,1035,water
2451,3722,1946,1468,water
2464,3637,2071,1665,water
2543,3729,1992,1330,water
2569,3644,2038,1507,water
2458,3906,2097,1461,water
2779,4214,2399,1842,water
2281,3552,1822,1284,water
2792,4076,2366,1724,water
2870,4102,2241,1645,water
2418,3735,2097,1416,water
2687,3945,2471,2025,water
2281,3362,1665,1134,water
2228,3486,1769,1324,water
2399,3480,1979,1226,water
2589,3696,2123,1619,water
2471,3742,2025,1573,water
2576,3840,2241,1769,water
2438,3368,1874,1370,water
2700,3873,2346,1783,water
2110,3408,1658,1068,water
2169,3355,1638,1153,water
2130,3211,1632,885,water
2477,3722,2123,1599,water
2490,3932,2215,1697,water
2458,3663,2038,1534,water
2353,3565,1920,1435,water
2195,3526,1809,1167,water
2385,3421,2045,1199,water
2720,4037,2425,1874,water
2477,3749,2169,1632,water
2857,4076,2517,1802,water
2713,3382,1612,1153,water
2241,3618,1881,1127,water
2497,4011,2110,1429,water
2936,4089,2595,2038,water
2857,4155,2517,1874,water
2523,3821,2202,1514,water
2569,4050,2326,1468,water
2503,3303,1671,1383,water
2058,3264,1553,891,water
2615,4030,2202,1534,water
2202,3342,1822,1003,water
3028,4129,2713,2071,water
2241,3519,1940,1114,water
2523,3657,2123,1619,water
3028,4430,2562,1992,water
1396,1638,1193,911,water
2058,3231,1756,1003,water
2228,3382,1874,1114,water
2215,3434,1855,1121,water
2340,3657,1717,996,water
2294,3480,1861,1317,water
2969,3821,1769,1337,water
2576,4037,2222,1324,water
2798,4076,2294,1769,water
2458,3637,1894,1448,water
2661,4129,2372,1612,water
3355,4378,2857,2254,water
2143,3355,1645,1114,water
2425,3670,2018,1173,water
2602,3880,2241,1599,water
2503,3958,2222,1219,water
2752,3985,2346,1802,water
2123,3539,1756,1081,water
2766,4293,2510,1488,water
2248,3493,1756,1206,water
2379,3716,1959,1324,water
2621,3749,2136,1632,water
2825,3945,2320,1802,water
1678,1789,1311,983,water
2766,3395,1540,1127,water
1147,1835,1101,1140,water
2484,3552,1874,1304,water
2228,3414,1724,1042,water
2438,3500,2005,1461,water
2477,3650,2018,1586,water
2530,3670,2038,1593,water
2143,3329,1704,1147,water
2182,3368,1861,1081,water
2490,3618,1992,1389,water
2641,3808,2215,1717,water
2870,3965,2359,1704,water
2602,3775,2123,1717,water
2943,4325,2569,2005,water
2274,3683,1901,1167,water
2169,2785,1501,1350,water
2982,4476,2707,1907,water
2569,3794,2150,1730,water
2399,3821,2038,1298,water
2615,3775,2281,1717,water
2477,3853,2202,1697,water
2602,3919,2189,1579,water
2562,3709,2294,1416,water
2477,3611,1999,1632,water
2405,3808,1927,1284,water
2582,3919,2346,1475,water
2123,3237,1743,1245,water
2490,3932,2261,1461,water
2261,3559,1737,1075,water
2464,3985,2136,1376,water
2346,3735,2110,1455,water
2674,3788,1534,1140,water
2366,3473,1756,1101,water
2431,3683,2045,1396,water
2464,3192,1481,970,water
2392,3709,2051,1534,water
2300,3382,1756,1081,water
2458,3886,2274,1442,water
2543,3998,2261,1651,water
2163,3506,1835,1140,water
2477,3775,2176,1298,water
2562,3368,1756,1461,water
2635,3958,2313,1553,water
2451,3362,1573,1298,water
2549,3945,2431,1645,water
2700,4057,2333,1835,water
2392,3631,2005,1501,water
2359,3427,1442,1088,water
2189,3532,1737,1127,water
2949,4247,2484,1776,water
2326,3768,1920,1167,water
2353,3696,1940,1363,water
3133,4050,1959,1593,water
2359,3775,1874,1252,water
2097,3290,1619,1081,water
2870,4194,2635,1520,water
2792,4063,2484,1959,water
2353,3906,2136,1527,water
2038,3178,1579,904,water
2923,4535,2713,1894,water
2405,3722,1914,1160,water
2254,3316,1822,1232,water
2287,3526,1874,1252,water
2759,4338,2693,1914,water
2431,3801,2110,1291,water
2235,3526,1933,1134,water
2018,3473,1743,1153,water
2949,4102,2536,1979,water
2510,3775,2071,1494,water
3113,4194,2582,2064,water
2385,3853,2084,1337,water
2261,3460,1704,1252,water
2674,4168,2635,1632,water
2661,4037,2346,1783,water
2569,3867,2136,1586,water
3205,4102,2176,1710,water
2962,4358,2628,2202,water
2700,3886,2340,1789,water
2595,3840,2215,1376,water
2903,4168,2431,1986,water
2464,4037,2261,1547,water
2451,3735,2123,1632,water
2464,3755,2097,1586,water
2621,3932,2425,1894,water
3178,4089,2097,1488,water
2261,3532,1953,1494,water
2287,3565,1750,1193,water
2176,3296,1730,1088,water
2693,3814,2300,1330,water
2497,3827,1966,1298,water
2949,3906,2051,1586,water
2464,3919,2130,1481,water
2333,3382,1881,1357,water
3106,4456,2615,1940,water
2287,3749,2038,1265,water
2785,4155,2484,1809,water
2661,4089,2215,1769,water
2444,3880,2209,1370,water
2595,3971,2359,1573,water
2929,4227,2503,1822,water
2562,4011,2254,1619,water
2759,3985,2359,1881,water
2458,3690,2136,1173,water
3002,4266,2595,2064,water
2595,3985,2163,1507,water
2595,4011,2169,1560,water
2130,3264,1737,1009,water
2359,3178,1678,1350,water
2766,4024,2412,1966,water
3539,4850,1901,990,water
2752,4378,2458,1534,water
2503,3867,2215,1632,water
3028,3998,1979,1468,water
2477,3821,2176,1710,water
1298,1501,1121,1153,water
3185,4181,1914,1632,water
2222,3460,1776,1317,water
2641,4142,2418,1665,water
2621,3998,2202,1501,water
2477,3683,1986,1488,water
2294,3722,1887,1134,water
3257,4365,1881,1304,water
2530,4057,2228,1599,water
2418,3113,1540,1324,water
2661,3414,1671,1357,water
2300,3526,1887,1311,water
2431,3749,2038,1402,water
3152,4142,2110,1540,water
2464,3762,2176,1402,water
2340,3408,1789,1278,water
2241,3336,1724,1199,water
2903,4063,1724,1147,water
2484,3729,2058,1429,water
2503,3618,1966,1461,water
2189,3336,1638,1094,water
2897,4089,2444,2032,water
2589,3998,2307,1481,water
3126,4240,2091,1684,water
2562,4102,2444,1861,water
2700,4220,2477,1579,water
2209,3473,1704,1022,water
2503,3788,2117,1678,water
2182,3670,1992,1245,water
2385,3500,1743,1304,water
2700,3932,2241,1796,water
2608,4024,2241,1612,water
1953,3355,1678,931,water
2353,3526,1855,1383,water
2477,3801,2176,1540,water
2818,4089,2372,1815,water
2805,4030,2405,1566,water
2333,3473,1887,1121,water
2510,3794,2143,1455,water
2143,3526,1737,983,water
2202,3473,1737,1258,water
2897,3388,1730,1298,water
2222,3460,1933,1245,water
2713,4102,2425,1468,water
2923,4129,2320,1887,water
2798,3749,2202,1724,water
3460,5230,3192,1619,water
2084,3539,1632,970,water
2576,3821,2110,1638,water
2372,3709,2084,1317,water
2176,3480,1776,1121,water
2202,3382,1802,1055,water
2431,3893,2104,1409,water
2503,3853,1953,1147,water
2772,4076,2313,1887,water
2517,3965,2254,1363,water
2870,4129,2425,1501,water
2340,2897,1350,1357,water
2759,3958,2222,1809,water
2654,4063,2307,1783,water
2379,3880,1999,1284,water
2923,4207,1901,1409,water
2648,3906,2202,1783,water
2752,4135,2464,1789,water
2359,3434,1796,1291,water
2641,4155,2222,1560,water
2674,4037,2071,1540,water
2759,3998,2254,1566,water
2431,3985,2215,1501,water
2477,3644,2018,1350,water
2248,3591,1737,1180,water
2097,3251,1625,1035,water
2497,3814,2235,1304,water
2326,3565,1992,1494,water
2884,4299,2451,1894,water
2169,3218,1678,1121,water
2313,3454,1645,1193,water
2608,4004,2209,1488,water
2156,3421,1907,1029,water
2169,3532,1822,1232,water
2792,4070,2444,1874,water
2569,3945,2110,1632,water
2307,3211,1710,1186,water
2805,3985,2451,1534,water
2471,3768,2058,1606,water
2549,4050,2156,1501,water
2392,4011,2176,1396,water
2490,3880,2123,1304,water
2693,4063,2333,1671,water
2248,3500,1914,1317,water
2517,3683,2077,1553,water
2949,4207,2464,2018,water
2628,3735,2117,1625,water
2340,3618,1979,1206,water
2104,3277,1599,1108,water
2929,4312,2543,1842,water
2766,3978,2248,1625,water
2720,4234,2582,1475,water
2628,4089,2379,1429,water
2326,3893,2235,1534,water
2733,3985,2431,1612,water
2222,3565,1153,852,water
1966,2562,1055,813,water
2458,3827,1959,1455,water
2353,3395,1907,1232,water
3087,4352,2693,2110,water
2274,3532,1914,1193,water
2451,3814,2136,1284,water
2766,4011,2320,1730,water
2228,3447,1678,1186,water
2576,3899,2071,1606,water
2648,3840,2123,1658,water
2536,3709,2018,1547,water
2195,3480,1796,1278,water
2792,4063,2372,1697,water
2707,3893,2254,1514,water
1959,3185,1507,878,water
1429,1920,1153,1606,water
2359,3500,1861,1180,water
2228,3532,1901,1298,water
2543,3683,2228,1658,water
2268,3447,1966,1370,water
2313,3670,2084,1455,water
2635,3985,2189,1547,water
2117,3421,1678,1108,water
2569,4116,2372,1416,water
1193,1337,1055,1108,water
2602,4011,2235,1573,water
2484,3906,2123,1389,water
2608,3958,2307,1907,water
2562,3965,2176,1645,water
2458,3899,2117,1435,water
2923,4319,2497,1815,water
2595,4017,2307,1435,water
2635,3840,2189,1370,water
2209,3526,1868,1160,water
2766,4076,2392,1769,water
2615,3893,2392,1540,water
2399,3840,2130,1435,water
2792,4220,2595,1534,water
2169,3526,1743,1042,water
2661,4070,2156,1606,water
2549,3893,2071,1265,water
2621,3853,2084,1606,water
2752,3722,1448,1160,water
2641,3853,2169,1579,water
2726,3880,2163,1724,water
2326,3788,1986,1376,water
2405,3598,2038,1553,water
2602,3853,2117,1750,water
2517,3893,2241,1298,water
2897,4279,2615,1730,water
2281,3552,1809,1173,water
2307,3486,1763,1239,water
2287,3650,1953,1232,water
2615,3985,2228,1756,water
2510,3768,2228,1593,water
2510,3958,2248,1461,water
2189,3382,1691,1055,water
2372,3486,1907,1455,water
2726,4076,2372,1743,water
2543,3808,2084,1475,water
2543,3886,2150,1429,water
2405,3801,1966,1226,water
2772,4089,2261,1730,water
2635,4122,2281,1599,water
1461,1769,1343,1304,water
2477,3860,2176,1507,water
2844,4024,2366,1927,water
2779,4089,2333,1599,water
2359,3775,2045,1488,water
2936,4116,2477,1979,water
2104,3349,1743,1291,water
3152,4338,2615,2018,water
2228,3591,2136,1284,water
3552,5669,3493,1750,water
2451,3801,2084,1534,water
2123,3355,1763,1212,water
2471,3146,1461,1193,water
2176,3552,1763,1147,water
2287,3552,1894,1298,water
2661,3952,2235,1724,water
2215,3349,1717,1324,water
2661,3794,2163,1494,water
2621,4116,2477,1599,water
2268,3447,1763,1291,water
2674,4168,2418,1488,water
2949,4286,2543,1894,water
2589,3906,2274,1671,water
2562,3762,2294,1304,water
2077,3421,1632,911,water
2654,3971,2320,1796,water
2884,4260,2680,1481,water
2281,3506,1933,1153,water
1619,1756,1455,1324,water
2405,3526,1691,1147,water
2608,3762,2189,1796,water
2818,4273,2523,1920,water
2366,3552,1953,1501,water
2025,3421,1691,1108,water
2477,3801,2097,1468,water
2818,4155,2418,1861,water
2910,4017,2517,2045,water
2490,3932,2195,1514,water
2497,3788,2182,1416,water
2104,3362,1645,1219,water
2510,3683,1973,1455,water
2949,3985,1763,1271,water
2451,3749,2051,1396,water
2320,3906,2189,1337,water
2589,3958,2281,1566,water
2530,3808,2104,1514,water
2903,4312,2576,1507,water
2458,3899,2110,1396,water
3067,3880,1724,1455,water
2536,3808,2097,1501,water
2405,3775,2025,1475,water
2916,4266,2503,1809,water
2399,3657,2077,1370,water
2189,3486,1750,1376,water
2693,3814,2241,1704,water
2543,3880,2189,1501,water
2254,3486,1874,1173,water
2287,3539,1894,1376,water
2857,4299,2569,2012,water
2340,3650,1940,1226,water
2687,3867,2228,1501,water
2517,3788,2097,1422,water
2707,4168,2556,1894,water
3231,4142,1920,1638,water
3139,4535,2792,2241,water
2674,3998,2254,1717,water
2602,3827,2084,1330,water
2438,3585,2058,1311,water
2300,3119,1514,1330,water
2287,3486,1933,1468,water
2313,3368,1763,1167,water
2477,3801,2123,1507,water
2746,3722,1697,1422,water
2320,3604,1704,950,water
1940,2464,1442,1088,water
2792,4116,2615,2064,water
2752,3919,2333,1697,water
2713,4279,2490,1789,water
2713,4063,2294,1756,water
2792,4135,2412,1560,water
2477,3919,2123,1442,water
2340,3670,2058,1534,water
2228,3493,1710,957,water
2910,4175,2497,1901,water
2058,3159,1527,859,water
2897,3945,2313,1645,water
2576,3113,1848,1743,water
2621,3853,2287,1520,water
2366,3559,1966,1534,water
2051,3224,1593,1055,water
2215,3447,1658,996,water
2582,3709,2123,1606,water
2497,3650,2110,1501,water
2766,4076,2241,1783,water
2241,3427,1783,1245,water
2458,3604,2032,1389,water
2163,3401,1730,1153,water
2451,4063,2182,1409,water
2582,3939,2202,1429,water
2680,3998,2372,1638,water
2621,3775,2110,1606,water
2792,4116,2517,1658,water
1206,1383,904,878,water
2438,3677,1986,1514,water
2766,3906,2333,1776,water
2444,3709,1992,1501,water
2176,3414,1625,1068,water
2766,3958,2215,1625,water
2261,2910,1651,1304,water
3133,4660,2831,2189,water
3008,3971,1599,1284,water
2287,3480,1861,1160,water
2169,3500,1665,963,water
2425,3814,1979,1245,water
2838,4024,2444,1999,water
2556,3867,2300,1861,water
2503,3906,1999,1481,water
2543,4050,2254,1494,water
2608,3762,2176,1625,water
2359,3473,1848,1278,water
3028,4260,2032,1507,water
2582,2943,1593,1402,water
2372,3814,2182,1343,water
2949,4365,2602,1874,water
2268,3486,1927,1173,water
2674,3919,2418,1776,water
2399,3618,1914,1298,water
2399,3500,1881,1311,water
2471,3912,2241,1507,water
2576,3945,2438,1540,water
2739,4037,2438,1861,water
3565,4895,2051,1134,water
4319,5859,2517,1389,water
2615,3749,2254,1606,water
2458,3709,1927,1140,water
2674,3277,1796,1658,water
2464,3677,2091,1553,water
2543,4089,2241,1298,water
2536,3696,2091,1501,water
2772,3971,2431,1920,water
2431,3578,2084,1153,water
2916,4207,2595,2032,water
2602,3971,2313,1619,water
2602,3735,2110,1586,water
2320,3460,1756,1226,water
2726,4266,2405,1409,water
2654,4024,2202,1586,water
2189,3427,1697,1075,water
2254,3867,2150,1527,water
2294,3486,1933,1094,water
2680,3932,2195,1547,water
2562,3827,2241,1671,water
2648,4129,2202,1494,water
2333,3002,1481,1147,water
2333,3454,1769,1311,water
2412,3650,1953,1488,water
2464,3880,2169,1317,water
2661,3604,1710,1396,water
2222,3382,1730,1258,water
2569,3932,2143,1488,water
2530,3762,2228,1651,water
2405,3565,2005,1304,water
3087,4443,2661,2084,water
2949,3893,1861,1566,water
2838,4044,2281,1940,water
2884,4502,2713,1612,water
2372,3618,1940,1298,water
3277,4509,1763,1081,water
3231,4279,2202,1710,water
2340,3473,1724,1121,water
2530,3703,2104,1586,water
2792,4220,2359,1887,water
2615,3886,2359,1697,water
2458,3880,2071,1330,water
2399,3532,1966,1461,water
2326,3336,1769,1219,water
2281,3591,1946,1311,water
2438,3853,2045,1501,water
2490,3624,1979,1547,water
2254,3382,1809,1127,water
2523,3880,2222,1527,water
1488,1665,1075,898,water
2825,4325,2444,1848,water
2713,4083,2346,1789,water
2693,3906,2202,1815,water
2490,3749,2104,1527,water
2661,3867,2182,1724,water
2595,3945,2687,1455,water
2084,3467,1769,1206,water
2431,3604,1986,1586,water
2726,3945,2359,1376,water
2084,3185,1671,1022,water
2523,3762,2012,1343,water
2333,3578,1973,1468,water
2949,4207,2543,1973,water
2307,3447,1946,1140,water
2490,4011,2215,1514,water
2857,4011,2477,1678,water
2261,3644,1946,1226,water
2923,4332,2477,1743,water
2418,3618,1979,1566,water
2385,3860,2143,1501,water
2523,3932,2254,1560,water
2635,3840,2136,1560,water
2674,3985,2320,1547,water
2707,4279,2490,1455,water
2418,3755,2182,1304,water
2654,3958,2241,1809,water
2503,3735,2077,1481,water
2962,4247,2621,2005,water
2674,3840,2248,1835,water
2268,3473,1861,1343,water
2831,4293,2602,1593,water
2667,3932,2235,1435,water
2340,3486,1901,1252,water
2687,4122,2241,1501,water
1258,1455,1068,1009,water
2281,3539,1946,1206,water
2857,4279,2549,1809,water
2582,3886,2209,1586,water
2444,3572,1756,1114,water
3008,4135,2608,1717,water
2805,4044,2418,1953,water
2359,3696,2077,1429,water
2674,3683,1337,1121,water
2228,3395,1796,1199,water
2268,3749,1927,1239,water
2431,3893,2241,1357,water
2923,4266,2700,1547,water
2281,3578,1848,1088,water
3899,5171,2169,957,water
2412,3919,2084,1402,water
2517,3834,2163,1520,water
2169,3382,1763,1278,water
2530,3945,2110,1632,water
2556,3814,2241,1540,water
2287,3368,1874,1317,water
2503,3880,2058,1245,water
2274,3486,1861,1461,water
2680,3958,2195,1448,water
2956,4312,2720,2005,water
2215,3454,2025,1298,water
2169,3526,1724,1252,water
2438,3237,1665,1068,water
2503,3834,2359,1468,water
2864,4214,2530,1887,water
2857,4096,2530,1835,water
2523,3604,2005,1520,water
2543,3716,1966,1599,water
2897,4293,2503,1678,water
2490,3762,1887,1317,water
2313,3467,1861,1101,water
2254,3493,1933,1232,water
2752,3919,2451,1416,water
2268,3539,1874,1153,water
4941,6370,2870,1304,water
2431,3867,2032,1383,water
2621,3775,2287,1429,water
2995,4273,1756,1219,water
2661,3788,2097,1697,water
2497,3919,2077,1494,water
2667,4155,2241,1665,water
2667,3893,2241,1271,water
2661,4011,2320,1593,water
2241,3329,1874,1357,water
2222,3624,1874,1376,water
2458,3906,1920,1258,water
3945,5453,2261,1193,water
3054,4207,2674,2150,water
2510,3657,2058,1324,water
1337,1494,924,911,water
2497,3945,2136,1475,water
2209,3408,1815,1186,water
2720,3919,2497,1763,water
2307,3486,1848,1343,water
1337,1534,944,1147,water
2051,3382,1796,996,water
2523,3853,2032,1442,water
2281,3434,1763,1232,water
2949,3893,1966,1645,water
2202,3277,1684,1134,water
2792,3958,2248,1861,water
2510,3853,2097,1409,water
2490,3860,2241,1468,water
2536,3945,2110,1534,water
2641,3716,1573,1147,water
2687,4129,2274,1435,water
2556,3840,2268,1343,water
2464,3657,2097,1429,water
2576,3670,2156,1330,water
2693,4168,2392,1461,water
2726,4286,2464,1717,water
2136,3382,1763,1153,water
2772,4260,2654,2025,water
2490,3591,1324,872,water
2667,3893,2281,1658,water
2333,3473,1822,1167,water
2890,4188,2313,1842,water
2530,3729,2077,1507,water
2936,3906,1848,1357,water
2602,3749,2169,1638,water
2884,4135,2359,1920,water
2680,4011,2261,1534,water
2517,3867,2110,1324,water
2779,3971,2307,1796,water
2667,3834,2189,1540,water
2831,4155,2464,1874,water
2497,3906,2182,1743,water
2628,3539,1468,1022,water
2608,4050,2195,1573,water
2294,3290,1750,1081,water
2523,3853,2025,1343,water
2903,4456,2700,1756,water
2779,3565,1822,1389,water
2785,4102,2313,1887,water
2215,3368,1678,1232,water
3080,4411,2510,1979,water
2956,4116,2346,1651,water
2333,3447,1927,1298,water
2005,3303,1599,845,water
2602,3827,2169,1671,water
2923,4247,2608,1835,water
3093,4692,2726,2058,water
2667,3985,2064,1416,water
2497,3762,2110,1409,water
2490,3958,2248,1402,water
2169,3513,1717,1114,water
2543,3080,1553,1527,water
2497,3945,2136,1573,water
2228,3342,1665,944,water
2222,3618,1848,1186,water
2503,3840,2123,1756,water
2766,4063,2405,1842,water
2451,3703,2071,1678,water
2851,4273,2399,1599,water
3211,4338,2058,1547,water
2399,3290,1599,1239,water
2451,3703,2032,1416,water
2241,3663,1855,1049,water
2490,3939,2268,1619,water
2182,3237,1730,1271,water
2484,3565,1946,1199,water
2595,3192,1429,1140,water
2235,3447,1763,1094,water
2766,3722,1979,1468,water
2759,4201,2471,1743,water
2582,3965,2176,1501,water
2182,3310,1632,950,water
2779,4063,2385,1992,water
2058,3237,1573,996,water
2346,2975,1560,1265,water
3126,4352,2667,1835,water
2438,3709,1959,1298,water
2477,3867,2169,1645,water
2543,4050,2176,1534,water
2779,3840,2307,1796,water
2399,3618,2018,1232,water
2287,3473,1809,1212,water
2929,4207,2418,1946,water
2353,3670,1959,1330,water
2752,4024,2340,1842,water
2595,3768,2084,1566,water
3093,4247,1612,1088,water
2359,3657,2045,1507,water
2071,3414,1737,1239,water
2739,4129,2268,1651,water
2720,4116,2418,1776,water
2032,3237,1625,891,water
2333,3814,2130,1357,water
2648,3998,2333,1848,water
2648,3762,2228,1743,water
2962,4214,1724,1206,water
2831,3932,2379,2018,water
1940,3395,1547,885,water
2307,3624,1979,1350,water
3139,4653,2713,1651,water
2792,3945,2372,1861,water
2287,3709,1874,1245,water
3146,4332,2785,2150,water
2110,3342,1776,1232,water
2530,4122,2379,1553,water
2333,3585,1946,1212,water
2713,3860,2150,1697,water
2418,3657,1933,1291,water
2294,3650,1769,1121,water
2064,3414,1802,983,water
2530,3985,2300,1566,water
2543,3690,2209,1560,water
2307,3513,1868,1193,water
2202,3506,1789,1101,water
2268,3624,1959,1527,water
3113,4260,1710,1186,water
2379,3074,1737,1278,water
3021,4522,2556,1658,water
2543,3251,1409,1075,water
2418,3775,1953,1232,water
2287,3119,1186,885,water
2248,3591,1802,1271,water
2281,3565,1940,1186,water
2477,3722,1992,1232,water
2169,3362,1665,1101,water
2202,3421,1704,1193,water
1370,1796,1049,786,water
1992,3355,1619,872,water
2549,3853,1979,1435,water
2693,4207,2497,1861,water
2464,3939,2274,1488,water
2635,3945,2287,1520,water
2818,4293,2464,1881,water
2661,3867,2294,1304,water
2864,3952,2372,1894,water
2169,3165,1140,747,water
3002,4201,2530,2025,water
2628,4050,2241,1520,water
3028,4063,2477,2018,water
3146,4207,1743,1226,water
3093,4207,1868,1566,water
2038,2713,1416,1298,water
2438,3696,2182,1488,water
2458,3991,2150,1429,water
2405,3762,2104,1173,water
2503,3932,2150,1435,water
2392,3853,2091,1291,water
2248,3395,1828,1389,water
2202,3473,1612,917,water
2340,3500,1769,1108,water
2484,3644,1927,1252,water
2582,3860,2176,1730,water
2693,4155,2274,1658,water
2359,2962,1737,1514,water
2241,3473,1756,1035,water
2752,4096,2477,1507,water
2379,3867,2038,1311,water
2431,3847,2163,1475,water
2720,4227,2438,1651,water
2209,3434,1809,1311,water
2451,3860,2045,1304,water
2733,3316,1861,1461,water
2294,3454,1783,1337,water
3074,4286,2562,1914,water
2543,3722,2136,1258,water
2431,3709,2091,1547,water
2759,3899,1730,1304,water
3211,4220,2084,1638,water
2648,4135,2385,1724,water
2228,3519,1914,1370,water
2916,4116,2477,1855,water
2766,4234,2497,1416,water
2425,3532,1946,1212,water
2641,4063,2274,1422,water
2589,3971,2320,1815,water
2746,4338,2582,1422,water
3224,4227,1927,1560,water
1658,1966,1599,1324,water
2287,3644,1946,1291,water
3080,4365,2693,1914,water
2431,3762,2038,1363,water
2130,3316,1776,1062,water
2556,3290,1651,1330,water
2654,3814,2333,1363,water
2844,4083,2425,1573,water
2923,4076,2405,2005,water
2202,3355,1855,1140,water
2818,4188,2438,1815,water
2543,3978,2209,1488,water
2811,4024,2372,1665,water
2346,3539,1665,1226,water
2628,3853,2353,1678,water
